津琴科,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=206325,175cm,64kg,,1996-12-15,中场
菲尔.福登,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=209244,171cm,70kg,,2000-05-28,
塞尔吉奥.阿圭罗,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=37572,173cm,70kg,阿根廷,1988-06-02,前锋
拉希姆·斯特林,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=103955,170cm,69kg,英格兰,1994-12-08,中场
卢卡斯.恩梅查,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=174594,185cm,80kg,,1998-12-14,
勒鲁瓦· 萨内,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=182156,183cm,75kg,德国,1996-01-11,中场
热苏斯,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=205651,175cm,73kg,,1997-04-03,
埃拉奎姆·曼加拉,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=57112,188cm,84kg,法国,1991-02-13,后卫
尼科拉斯·奥塔门迪,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=57410,183cm,81kg,阿根廷,1988-02-12,后卫
基尔.沃克,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=58621,178cm,70kg,英格兰,1990-05-28,后卫
约翰-斯通斯,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=97299,188cm,70kg,英格兰,1994-05-28,后卫
达尼洛·路易斯,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=100180,184cm,78kg,Brazil,1991-07-15,
本杰明·门迪,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=102826,185cm,85kg,France,1994-07-17,
阿达拉比奥约,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=109646,196cm,80kg,,1997-09-24,
安赫力诺,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=145235,175cm,69kg,西班牙,1997-01-04,
埃梅里克.拉波尔特,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=146941,191cm,86kg,法国,1994-05-27,
克劳迪奥.布拉沃,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=33148,184cm,80kg,智利,1983-04-13,门将
埃德森·莫莱斯,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=121160,188cm,86kg,巴西,1993-08-17,
格里姆肖,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=145232,185cm,77kg,,1998-01-16,
胡安.马塔,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=43670,170cm,63kg,西班牙,1988-04-28,前卫
内曼贾·马蒂奇,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=62398,194cm,85kg,塞尔维亚,1988-08-01,
博格巴,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=74208,191cm,84kg,法国,1993-03-15,中场
弗雷德,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=101582,169cm,64kg,巴西,1993-03-05,
耶塞-林加德,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=109322,175cm,62kg,英格兰,1992-12-15,
安德烈斯.佩雷拉,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=156689,178cm,71kg,比利时,1996-01-01,
阿莱克西斯.桑切斯,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=37265,169cm,62kg,智利,1988-12-19,前锋
卢卡库,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=66749,190cm,93kg,比利时,1993-05-13,前锋
安东尼·马夏尔,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=148225,181cm,76kg,法国,1995-12-05,前锋
拉什福德,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=176297,180cm,70kg,,1997-10-31,前锋
阿什利.扬,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=18892,175cm,65kg,英格兰,1985-07-09,
马特奥.达米安,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=40002,182cm,70kg,意大利,1989-12-02,后卫
克里斯.斯莫林,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=55909,194cm,81kg,英格兰,1989-11-22,后卫
马科斯.罗霍,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=58893,187cm,85kg,阿根廷,1990-03-20,后卫
菲尔.琼斯,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=76359,180cm,71kg,英格兰,1992-02-21,后卫
卢克·肖,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=106760,185cm,75kg,英格兰,1995-07-12,后卫
图安泽贝,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=180804,182cm,75kg,,1997-11-14,
尼尔松-林德洛夫,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=184667,187cm,80kg,瑞典,1994-07-17,后卫
拜利,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=197365,187cm,77kg,科特迪瓦,1994-04-12,
福苏-门萨,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=201084,190cm,78kg,,1998-01-02,
塞尔吉奥·罗梅罗,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=42899,192cm,87kg,阿根廷,1987-02-22,门将
大卫.德赫亚,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=51940,192cm,76kg,西班牙,1990-11-07,门将
亨利.赛维,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=43521,174cm,76kg,塞内加尔,1990-10-26,
琼乔.谢尔维,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=50232,184cm,80kg,英格兰,1992-02-27,
马特-里奇,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=56983,172cm,76kg,Scotland,1989-09-10,
杰克.科尔巴克,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=58771,177cm,77kg,英格兰,1989-10-24,
寄诚庸,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=76542,189cm,75kg,韩国,1989-01-24,中场
阿特苏,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=104953,165cm,65kg,Ghana,1992-01-10,
雅各布-墨菲,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=114243,179cm,74kg,英格兰,1995-02-24,
伊萨克-海登,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=153127,185cm,79kg,英格兰,1995-03-22,
罗兰多·阿隆斯,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=155513,178cm,76kg,牙买加,1995-11-16,
米格尔阿尔米隆,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=179018,174cm,70kg,,1993-11-13,中场
何塞卢,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=61316,192cm,80kg,西班牙,1990-03-27,
武藤嘉纪,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=196118,178cm,72kg,日本,1992-07-15,中场
费德里科·费尔南德斯,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=57145,190cm,83kg,阿根廷,1989-02-21,后卫
谢兰.克拉克,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=58845,185cm,88kg,英格兰,1989-09-26,后卫
弗洛里安·勒戎,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=77359,189cm,89kg,法国,1991-05-20,
贾梅尔-拉舍莱斯,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=101148,188cm,89kg,England,1993-11-11,
保罗-杜梅特,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=106618,183cm,82kg,威尔士,1991-09-26,后卫
哈维-曼基略,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=109528,178cm,76kg,西班牙,1994-05-05,
法比安·萨沙尔,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=119471,188cm,84kg,瑞士,1991-12-20,后卫
耶德林,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=151119,172cm,75kg,美国,1993-07-09,后卫
罗伯特,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=19838,190cm,94kg,爱尔兰,1986-04-30,
卡尔-达洛,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=59735,190cm,88kg,England,1990-10-08,
马丁.杜布拉夫卡,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=67089,190cm,80kg,斯洛伐克,1989-01-15,
伍德曼,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=155503,188cm,83kg,英格兰,1997-03-04,
亚历山大.特泰,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=18665,180cm,68kg,挪威,1986-04-04,
马里奥.弗兰契奇,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=37614,187cm,78kg,德国,1989-05-23,
马沙尔,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=67735,183cm,73kg,英格兰,1991-09-29,
莫里茨.莱特纳,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=87396,174cm,69kg,德国,1992-12-08,
特里布尔,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=90440,181cm,72kg,德国,1993-03-09,
罗伯茨,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=124165,168cm,58kg,,1997-02-05,
艾米,http://soccer.stats.qq.com/player.htm?type=yingchao&t1=195546,170cm,65kg,西班牙,1996-12-25,
