迭戈-洛伦特,http://soccer.stats.qq.com/player.htm?type=xijia&t1=149915,186cm,75kg,西班牙,1993-08-16,后卫
阿特里斯,http://soccer.stats.qq.com/player.htm?type=xijia&t1=200957,180cm,71kg,西班牙,1994-03-28,
米克尔.莫亚,http://soccer.stats.qq.com/player.htm?type=xijia&t1=16872,188cm,83kg,西班牙,1984-04-02,
杰罗尼莫·鲁里,http://soccer.stats.qq.com/player.htm?type=xijia&t1=106921,189cm,84kg,阿根廷,1992-05-20,
米歇尔.耶罗,http://soccer.stats.qq.com/player.htm?type=xijia&t1=58876,182cm,68kg,西班牙,1988-07-29,
路易斯米,http://soccer.stats.qq.com/player.htm?type=xijia&t1=105093,180cm,73kg,西班牙,1992-05-05,
巴勃罗-赫瓦斯,http://soccer.stats.qq.com/player.htm?type=xijia&t1=143622,174cm,68kg,西班牙,1993-03-08,
桑德罗·拉米雷斯,http://soccer.stats.qq.com/player.htm?type=xijia&t1=108438,175cm,71kg,西班牙,1995-07-09,
基科,http://soccer.stats.qq.com/player.htm?type=xijia&t1=58819,184cm,76kg,西班牙,1988-08-21,
纳乔-马丁内斯,http://soccer.stats.qq.com/player.htm?type=xijia&t1=90394,174cm,63kg,西班牙,1989-03-07,
费德里科·巴尔巴,http://soccer.stats.qq.com/player.htm?type=xijia&t1=127122,185cm,77kg,意大利,1993-09-01,
赫苏斯.纳瓦斯,http://soccer.stats.qq.com/player.htm?type=xijia&t1=17740,172cm,60kg,西班牙,1985-11-21,中场
哈维尔.巴内加,http://soccer.stats.qq.com/player.htm?type=xijia&t1=49309,174cm,71kg,阿根廷,1988-06-29,中场
巴斯克斯,http://soccer.stats.qq.com/player.htm?type=xijia&t1=100731,187cm,82kg,阿根廷,1989-02-22,
卢卡斯·奥坎波斯,http://soccer.stats.qq.com/player.htm?type=xijia&t1=121117,187cm,84kg,阿根廷,1994-07-11,
伊布拉西姆·阿马多,http://soccer.stats.qq.com/player.htm?type=xijia&t1=128348,183cm,81kg,法国,1993-04-06,
若安.乔丹,http://soccer.stats.qq.com/player.htm?type=xijia&t1=195364,184cm,74kg,西班牙,1994-07-06,
卢克.德容,http://soccer.stats.qq.com/player.htm?type=xijia&t1=53041,188cm,86kg,瑞士,1990-08-27,
维萨姆.本耶德尔,http://soccer.stats.qq.com/player.htm?type=xijia&t1=83912,170cm,68kg,法国,1990-08-12,
诺利托,http://soccer.stats.qq.com/player.htm?type=xijia&t1=86173,175cm,65kg,西班牙,1986-10-15,前锋
穆尼尔·埃尔- 哈达迪,http://soccer.stats.qq.com/player.htm?type=xijia&t1=170864,175cm,69kg,西班牙,1995-09-01,
丹尼尔-卡里索,http://soccer.stats.qq.com/player.htm?type=xijia&t1=46479,180cm,79kg,葡萄牙,1988-08-04,
西蒙.克亚尔,http://soccer.stats.qq.com/player.htm?type=xijia&t1=48714,191cm,82kg,丹麦,1989-03-26,
塞巴斯蒂安-科尔夏,http://soccer.stats.qq.com/player.htm?type=xijia&t1=60121,176cm,69kg,法国,1990-11-01,
塞尔吉奥.埃斯库德罗,http://soccer.stats.qq.com/player.htm?type=xijia&t1=62991,176cm,65kg,西班牙,1989-09-02,
阿莱克西斯-比达尔,http://soccer.stats.qq.com/player.htm?type=xijia&t1=79627,177cm,70kg,西班牙,1989-08-21,
塞尔吉-戈麦斯,http://soccer.stats.qq.com/player.htm?type=xijia&t1=86151,185cm,80kg,西班牙,1992-03-28,
迭戈.卡洛斯,http://soccer.stats.qq.com/player.htm?type=xijia&t1=165659,185cm,79kg,巴西,1993-03-15,
瓦茨利克,http://soccer.stats.qq.com/player.htm?type=xijia&t1=51945,188cm,85kg,捷克,1989-03-29,门将
塞尔吉奥-里科,http://soccer.stats.qq.com/player.htm?type=xijia&t1=94248,194cm,90kg,西班牙,1993-09-01,门将
丹尼尔.帕雷霍,http://soccer.stats.qq.com/player.htm?type=xijia&t1=51952,182cm,74kg,西班牙,1989-04-16,
丹尼尔.瓦斯,http://soccer.stats.qq.com/player.htm?type=xijia&t1=56624,181cm,74kg,丹麦,1989-05-31,
弗朗西斯.科奎林,http://soccer.stats.qq.com/player.htm?type=xijia&t1=56864,176cm,74kg,法国,1991-05-13,
孔多比亚,http://soccer.stats.qq.com/player.htm?type=xijia&t1=88754,188cm,80kg,法国,1993-02-15,
阿尔瓦罗·尼克安,http://soccer.stats.qq.com/player.htm?type=xijia&t1=165796,176cm,71kg,西班牙,1994-03-15,
古埃德斯,http://soccer.stats.qq.com/player.htm?type=xijia&t1=181284,179cm,68kg,葡萄牙,1996-11-29,
德帕雷哈,http://soccer.stats.qq.com/player.htm?type=xijia&t1=220242,170cm,69kg,,1995-09-09,
凯文.加梅罗,http://soccer.stats.qq.com/player.htm?type=xijia&t1=42779,172cm,70kg,法国,1987-05-09,
罗德里.马沙多,http://soccer.stats.qq.com/player.htm?type=xijia&t1=80954,182cm,77kg,西班牙,1991-03-06,
鲁本·索夫里诺,http://soccer.stats.qq.com/player.htm?type=xijia&t1=112994,185cm,73kg,西班牙,1992-06-01,
桑蒂-米纳,http://soccer.stats.qq.com/player.htm?type=xijia&t1=150360,181cm,77kg,西班牙,1995-12-07,
杰森·雷梅塞罗·萨尔古埃罗,http://soccer.stats.qq.com/player.htm?type=xijia&t1=163784,178cm,65kg,西班牙,1994-07-06,
伊泽基埃尔.加拉伊,http://soccer.stats.qq.com/player.htm?type=xijia&t1=28525,189cm,90kg,阿根廷,1986-10-10,后卫
皮奇尼,http://soccer.stats.qq.com/player.htm?type=xijia&t1=92055,183cm,77kg,意大利,1992-09-26,
姆利罗,http://soccer.stats.qq.com/player.htm?type=xijia&t1=107117,182cm,78kg,哥伦比亚,1992-05-27,后卫
戈雅,http://soccer.stats.qq.com/player.htm?type=xijia&t1=132105,172cm,66kg,Spain,1995-05-25,
加布里埃尔·保利斯塔,http://soccer.stats.qq.com/player.htm?type=xijia&t1=158074,185cm,72kg,巴西,1990-11-26,
贾斯珀·西莱森 ,http://soccer.stats.qq.com/player.htm?type=xijia&t1=72162,185cm,83kg,荷兰,1989-04-22,门将
多米尼克-桑切斯,http://soccer.stats.qq.com/player.htm?type=xijia&t1=116732,185cm,73kg,西班牙,1990-11-05,
桑蒂.卡索拉,http://soccer.stats.qq.com/player.htm?type=xijia&t1=19524,168cm,65kg,西班牙,1984-12-13,前卫
布鲁诺.索里亚诺,http://soccer.stats.qq.com/player.htm?type=xijia&t1=39817,184cm,73kg,西班牙,1984-06-12,中场
阿尔弗雷德.恩迪亚耶,http://soccer.stats.qq.com/player.htm?type=xijia&t1=49688,187cm,82kg,法国,1990-03-06,
文森特.伊沃拉,http://soccer.stats.qq.com/player.htm?type=xijia&t1=54513,190cm,91kg,西班牙,1988-01-16,
切里舍夫,http://soccer.stats.qq.com/player.htm?type=xijia&t1=88489,179cm,74kg,俄罗斯,1990-12-26,
特里古罗斯,http://soccer.stats.qq.com/player.htm?type=xijia&t1=98961,178cm,75kg,西班牙,1991-10-17,
鲁本-佩纳,http://soccer.stats.qq.com/player.htm?type=xijia&t1=126290,170cm,65kg,西班牙,1991-07-18,
杰拉德·莫雷诺,http://soccer.stats.qq.com/player.htm?type=xijia&t1=93721,180cm,77kg,西班牙,1992-04-07,
卡洛斯-巴卡,http://soccer.stats.qq.com/player.htm?type=xijia&t1=111274,181cm,77kg,哥伦比亚,1986-09-08,前锋
卡尔.埃坎比,http://soccer.stats.qq.com/player.htm?type=xijia&t1=193454,185cm,74kg,喀麦隆,1992-09-14,
丹尼尔.博内拉,http://soccer.stats.qq.com/player.htm?type=xijia&t1=7261,183cm,84kg,意大利,1981-05-31,
劳尔.阿尔维奥尔,http://soccer.stats.qq.com/player.htm?type=xijia&t1=18003,190cm,82kg,西班牙,1985-09-04,后卫
维克托.鲁伊斯,http://soccer.stats.qq.com/player.htm?type=xijia&t1=51948,185cm,78kg,西班牙,1989-01-25,
若米-科斯塔,http://soccer.stats.qq.com/player.htm?type=xijia&t1=58792,171cm,62kg,西班牙,1988-03-18,
马里奥.加斯珀,http://soccer.stats.qq.com/player.htm?type=xijia&t1=76610,182cm,74kg,西班牙,1990-11-24,
阿尔瓦罗,http://soccer.stats.qq.com/player.htm?type=xijia&t1=96084,183cm,75kg,西班牙,1990-01-08,
阿尔贝托.莫雷诺,http://soccer.stats.qq.com/player.htm?type=xijia&t1=100059,171cm,65kg,西班牙,1992-07-05,后卫
福内斯-莫里,http://soccer.stats.qq.com/player.htm?type=xijia&t1=121221,186cm,79kg,,1991-03-05,后卫
马里亚诺·巴博萨,http://soccer.stats.qq.com/player.htm?type=xijia&t1=20694,188cm,79kg,阿根廷,1984-07-27,
塞尔吉奥.阿森霍,http://soccer.stats.qq.com/player.htm?type=xijia&t1=48772,189cm,87kg,西班牙,1989-06-28,门将
费尔南德斯,http://soccer.stats.qq.com/player.htm?type=xijia&t1=51792,187cm,82kg,西班牙,1986-12-17,
